ts;uuid;id_user;gclid;user_recurrent;url_landing
2021-09-06 13:49:4.010;cdd3f286-62d6-440b-a5dd-e1bb6a93cb83;960c2ea1-7ec2-4a2a-b8a9-051abe8f8431;Cj0KCQjw-NaJBhDsARIsAAja6dM4_cfFJHBlzO4RiTCl1TRJpgVZ-5UrcRnzTT6cZamp4Euom-OXMUcaAhCGEALw_wcB;false;https://www.metropolis.com/es/dep30?gclid=EAIaIQobChMIoPLE5r_q8gIVErLVCh3T4wsLEAAYASAAEgKwJ_D_BwE&idUser=8d7b53e5-e25f-43f9-8ee4-67c0ae4fab82&uuid=b8778a81-74a5-407c-b4ac-9018d85e46cd&camp=1042446156&adg=63912889335&device=m&sl=&adv=528158594826&rec=false&
2021-09-06 13:49:5.266;ac711425-b0b7-4391-9c3f-2b426a53ab2a;9d24d032-93ba-4c53-8060-66f87a20ecae;Cj0KCQjw-NaJBhDsARIsAAja6dM8LUUx_VjcmNCZsUwhZjceNvHBCcQU3dQL7c9E_GMsDProxoa0eMwaAngGEALw_wcB;false;https://www.metropolis.com/es/life?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPxTPf92Yo2F4o37uPsBtPWwjA0mH9BoDrSZu4a6sAxxuIvd3xfJkgaAnwtEALw_wcB&idUser=5987d75a-4986-4a69-bc1a-f4c11019635a&uuid=e746161b-b72b-474f-b422-d66b6feb4696&camp=13352855428&adg=126733863807&device=m&sl=&adv=525407334167&rec=true&
2021-09-06 13:49:7.159;a9d87e68-74bb-4f2f-9b01-3d039132341d;ddd0f58e-a9bb-4a36-9b0b-84ce46dc2715;Cj0KCQjw-NaJBhDsARIsAAja6dPxJfYkk50zni0OFtguz1vIiIOMD-OThWUHwWCyuCBb06ijRNFXQnIaAkdYEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMcOvmNJSkJ_FhUiX0_w7ghcrUf5GgHvQEdm_M0a6PXnE8JzOs-M4AaAvqGEALw_wcB&idUser=1a9a001f-490e-4e7f-b7ac-903ca58f63ff&uuid=e440d126-89ee-403a-a704-f9ceb77fae4d&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
2021-09-06 13:49:16.558;242e0579-6f63-4776-abeb-8451d1ddcdb9;92833619-cd1c-45cf-82cb-6cc9906162f3;Cj0KCQjw-NaJBhDsARIsAAja6dOvYhm57VSWZZdan5ndFeSeLMPXtWB_UULwMNZ8-a65tqrR7wf2xqAaAleTEALw_wcB;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOkKA-euVMJEjgwGIoUtNGKeTGGjyriYENo0MzVo1WRlS4H8DipvPEaApNBEALw_wcB&idUser=8c951951-eaa2-4191-84c0-a2edf0a6b559&uuid=92375c14-0060-4f2c-843f-d308bc86f681&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 13:49:17.757;59f6044e-fbd6-4c99-85be-fd31be55daac;36945b71-6cbd-45ef-ac19-2efe372b2503;Cj0KCQjw-NaJBhDsARIsAAja6dNcoL8AhsgA2eIaO9LHDj61UetxS0wraVkaTxHfb_m9Mxftg_E1ZMYaAvTAEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNj0V_f7xdQp3hhA2eDFhJF14AKILYVbXfJFyLqVKraXFwpbv3PMhkaAoyxEALw_wcB&idUser=bd8d02a7-d0fc-4220-bc2c-4339f2b934bb&uuid=05bd516c-a317-477c-bb8a-ca9845327742&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 13:49:19.929;7eb09b68-478b-4655-a5b3-34282d126858;ee2e4b1f-bad6-487c-bab8-5084bf62b603;Cj0KCQjw-NaJBhDsARIsAAja6dNmMzxsnCvD57DOBWL6W8qo6PxbkFkQeVRVJk5ZU015ceWcWnd9SuUaAlAFEALw_wcB;true;https://www.metropolis.com/es/clin200?gclid=EAIaIQobChMI6v_O3b_q8gIVwZ7tCh3vgAaNEAAYASAAEgJN6fD_BwE&idUser=053a7ccc-43ab-4829-8b82-93f30180630a&uuid=894eec63-59f5-46d7-8d24-db089f37539a&camp=1439144636&adg=54995537263&device=m&sl=&adv=499223878482&rec=true&
2021-09-06 13:49:21.991;b86619e1-2325-4293-bece-acba1c6f4d1d;ed114587-5f20-434d-9cd1-4214324ef418;EAIaIQobChMI1pyoyb7q8gIVF_hRCh2uqgyIEAAYASAAEgLTtPD_BwE;false;https://www.metropolis.com/es/cea-electrico?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPaBC_KbZ_bidMqXaFlegQc1e1UJ-C_GBoPgt-C8uyk3DAbYiKOwCwaAi5oEALw_wcB&idUser=0a7fcd1e-b7ee-4463-adfc-31cf90e58cf3&uuid=7afc6283-0417-434b-ae5a-b3705cde1779&camp=1646744098&adg=58527617970&device=m&sl=&adv=497204330116&rec=false&
2021-09-06 13:49:31.377;8df0c688-71b7-4cae-8695-893e706a86bc;1389c893-6fe4-41b6-bce2-8fbe8bf5cb3b;Cj0KCQjw-NaJBhDsARIsAAja6dNLPntVmdER1ihy_SWmoJRuNbEjkOR8SiYB7f19m3YjX_FlrtwWDO8aAgNqEALw_wcB;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNCyu-Xo7udn2jeAP7nihdAwn4-1N7dGlYRdbJlUUBksDzMDkJpMr0aAq0vEALw_wcB&idUser=f79af4ef-205c-4534-b390-d158fa6c532a&uuid=897dcf40-0460-4bb8-8c06-abfff3d66d09&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 13:49:35.689;ac6bd781-4b3e-4369-9dfb-f6672d723691;c3404686-8f2a-41cc-8bd1-1090a448ce26;Cj0KCQjw-NaJBhDsARIsAAja6dOEt-9QEPf3i31Anu7XNt5pZ-QsA1go-fYCkDgHcy4RW8X2TlzKRLsaAm98EALw_wcB;true;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOms5vcm4BdzlFc9wyVVX8kvOd-WX5NOX4dLwbWauDnbdAq6jh0HZAaAkBYEALw_wcB&idUser=73b11d5f-c56b-4891-9eaa-8638b3c289d9&uuid=ad6a86b7-2f40-47a7-bf05-c100d4cbd9b5&camp=1648181437&adg=62589460945&device=m&sl=&adv=481025151751&rec=false&
2021-09-06 13:49:38.050;24743485-7b84-4a50-8f06-238ee8fd25b8;337004d6-50e3-48c0-a654-3906b426995d;Cj0KCQjw-NaJBhDsARIsAAja6dMkeOXv9Ou2-OYh2xN7n4sdFnNlPlLTracqoTUhnXC9mapVtcQQ3X0aAr-XEALw_wcB;false;https:/www.metropolis.com/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dM6XM_dVATAeYkoCWtTDq8Oii3uvQOaxaa--VviULbtpCoszFD9sDEaAiNvEALw_wcB&idUser=b20cc163-d8e6-4365-8e7e-04bd9d29b9df&uuid=96a2258d-51bc-4c7c-9860-f45374a2ea07&camp=1648648995&adg=62589383945&device=m&sl=55827747402&adv=481025151787&rec=false&
2021-09-06 13:49:54.319;887f7a75-5055-4560-b739-36d5e5a37862;80d64a52-d8b1-4a76-aead-4e1d2f4c423e;Cj0KCQjw-NaJBhDsARIsAAja6dOt8yU8LKza9iYe7JSWgwdSxKge-B52jFVx5hBb6DkGrDV03tPBtroaAsa1EALw_wcB;false;https://www.metropolis.com/es/ixs-electrico?gclid=EAIaIQobChMIqKTwhsDq8gIVIeLmCh28igaZEAAYASAAEgK2UPD_BwE&idUser=c74dbdca-b4ea-4df8-8222-0fdf3383a5ad&uuid=10335408-e1bd-4027-a475-10b97762f901&camp=1690173969&adg=65960618375&device=c&sl=&adv=379120587502&rec=false&
2021-09-06 13:49:54.810;894eec63-59f5-46d7-8d24-db089f37539a;053a7ccc-43ab-4829-8b82-93f30180630a;EAIaIQobChMI_LP9hb7q8gIVWvhRCh11JwlZEAAYASACEgKDN_D_BwE;true;https://www.metropolis.com/es/clin400?gclid=EAIaIQobChMI0qiyj8Dq8gIVEtnVCh0I7Qb2EAAYASAAEgK6hvD_BwE&idUser=e33219d9-4d37-44b1-afaa-36e316f2ae74&uuid=0338b78f-3c04-4aa2-8f6b-a1f58ed9ac23&camp=732401028&adg=46724585188&device=m&sl=&adv=477211734929&rec=true&
2021-09-06 13:49:56.135;7dbb58ee-9171-46a4-af19-e937c43c8884;4dadfcc4-3aba-456c-a8d5-36369dfe05d0;Cj0KCQjw-NaJBhDsARIsAAja6dOS26Qe6QejUj9ufrptmFghzzik5-D_nI8Dg6Wk1vy7gl6DeB3TEMQaAlawEALw_wcB;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dM66kZ13qmqqtw11ankqNHumZikAZ52Y3Ru0EtoYPDby-zSlSajyZkaAhakEALw_wcB&idUser=6b20e21c-8686-49ae-b657-b65b4d92efa4&uuid=bba9f042-8e27-4d74-8cf3-4b1c4da89957&camp=1648648995&adg=62589383945&device=m&sl=55827747405&adv=481025151790&rec=false&
2021-09-06 13:50:0.814;7eb09b68-478b-4655-a5b3-34282d126858;ee2e4b1f-bad6-487c-bab8-5084bf62b603;Cj0KCQjw-NaJBhDsARIsAAja6dOMZqEgG9hN-7HEKeswiu3aoGLj5iHGhiBPjwTA7IHgar2f4GAp-LEaAjykEALw_wcB;true;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNlzADUYj2CdO4CakzAafFZ0M8zqKNYjY4ItcfX8hvzhfunSCntwBgaAohzEALw_wcB&idUser=5e419b8b-cae0-40c0-b2a2-78c71625e34e&uuid=3d1f5dc8-2e7d-4279-b4c2-4ed41509c70a&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 13:50:9.234;eba1b7df-7db8-43dd-96f2-88e582760650;a630de47-5dd3-44ff-8edc-1f191d6d84fd;Cj0KCQjw-NaJBhDsARIsAAja6dPfDM7XWunqz4TJWfGNWJK5vkCFROYD6Vf0qJxvoePftwJxLVRipM4aAuSaEALw_wcB;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMKX2nO8LA6vQNBSiZOoh4flxOKEjZI1tWkKrvbKHbQfTEqZzaVAdYaAuq8EALw_wcB&idUser=97f9b369-b3c7-43c7-8508-4a1569cf99c7&uuid=e74716ac-45c1-4523-ba1f-c9f2c7d48622&camp=1648648995&adg=62589383945&device=c&sl=&adv=481025151787&rec=false&
2021-09-06 13:50:13.675;bb1090d6-0a97-4593-9a20-85b54f347430;4ea4dff2-97fd-4d0f-8865-10fe96d68d89;Cj0KCQjw-NaJBhDsARIsAAja6dOrpQjzMdMKcnHo2wk7xtqp1yp6pNl1W-YBpoywWUJxmlZ9kruU9LMaAlW9EALw_wcB;false;https://www.metropolis.com/es/ixs-electrico?gclid=EAIaIQobChMI09vOl8Dq8gIVFBoGAB3LIANhEAAYASAAEgJglPD_BwE&idUser=baa644bd-589d-48e6-811d-71279125e7b0&uuid=60c37518-70c1-477c-afc7-35ee68a3b7d3&camp=1646697023&adg=61477462725&device=c&sl=&adv=379120564696&rec=false&
2021-09-06 13:50:21.145;dece9065-30d8-49d6-8c2f-23395fd0ed85;9fd4834b-1d00-402a-a8ed-27d457dc1505;Cj0KCQjw-NaJBhDsARIsAAja6dMqJCylDBu03D2HQit9BbmZQoW0_Ko13O7MHKr8WfBCMVkQcBqrIwsaAhP3EALw_wcB;true;https://www.metropolis.com/es/comercial?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dN3NiGYg_dG6h60sMSI6jzBI3AfYiX_hbwC3d9TXHV9CWprCqBA3NMaAnYzEALw_wcB&idUser=5253d20d-2ef9-4f4d-a146-f0151b547b1b&uuid=fa235813-169c-4457-b755-72998075fde3&camp=732187340&adg=46724588388&device=m&sl=&adv=379120563112&rec=false&
2021-09-06 13:50:37.108;0f620b8f-f8c0-4b6f-bc5f-f985fb5bd36e;58926bc1-b383-413e-91ae-2c011eae924e;Cj0KCQjw-NaJBhDsARIsAAja6dOYzUrOqFN6A9XTg1e99Ye_oXFLxgpx16jcMpBqwtQVKh1Jpm4XA5saAmx_EALw_wcB;false;https://www.metropolis.com/es/clin200?gclid=EAIaIQobChMI0PWOosDq8gIVR4XVCh0N8wrzEAAYASABEgJOWfD_BwE&idUser=053a7ccc-43ab-4829-8b82-93f30180630a&uuid=894eec63-59f5-46d7-8d24-db089f37539a&camp=1439144636&adg=54995537263&device=m&sl=43115966579&adv=499223878482&rec=true&
2021-09-06 13:51:15.953;0d8847c7-bf8d-4a82-babe-052e16d7cddc;4d624ddb-6057-4ca6-85b2-4ddf15bf35d1;Cj0KCQjw-NaJBhDsARIsAAja6dO1r8-gRTEumsVw89BBL3sgwKT_wboRQ2Bfsf22W77LdgUZqGVhObUaAm5OEALw_wcB;false;https://www.metropolis.com/es/cea-electrico?gclid=EAIaIQobChMIvcXynsDq8gIVD7btCh30SgtEEAAYASADEgJmBfD_BwE&idUser=2c253f9d-74dc-4bfe-ad9f-8c6600f873f6&uuid=f90fb28f-5dc0-49e1-92be-4fbfc4cd4192&camp=1646744098&adg=58527617970&device=m&sl=55710629476&adv=497204330119&rec=true&
2021-09-06 13:51:25.508;dc5a4edf-e2bc-41f2-a146-ef1d2fe6bee9;82d1b354-3f7b-49ad-9df8-afd1be8e7c09;Cj0KCQjw-NaJBhDsARIsAAja6dN2EpXgVGJwC2Ew-Vdvi5QE67gEHb9ZyfQUmatvb2wezyEnWS2wJx8aAjlZEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPxDAeTAWwLrXdTIf15FssxwffQcE4hpKewLghPPKfA0icpqpvdMEgaAsmkEALw_wcB&idUser=2cfdd0bf-26ca-45dc-919d-1f0527b9b580&uuid=93c0c732-3c02-4873-a57f-2ecaa58cb5a5&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 13:51:27.098;9bb934d8-5b0e-4215-bfc2-2814f8f0f0ae;7a07782f-f748-4417-b641-ab2dd2e649a3;Cj0KCQjw-NaJBhDsARIsAAja6dOufyZ1lZ-T_sEI26EwNvxA_9Bzu7_rXrsONIhNJ0rySm7HDRwtAGkaAmSnEALw_wcB;false;https://www.metropolis.com/es/clin200?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dN1Nfapd73skGjqizsKuCzmy5swL8eF-0km2DV7-v72Rk9WmeOOVz8aAtS3EALw_wcB&idUser=9d80f911-3fef-4bb2-9c5c-bbd856e607df&uuid=e4c43377-84b4-4a40-8304-82b4a5b2d194&camp=732187355&adg=46724587148&device=m&sl=43115966579&adv=499223878287&rec=true&
2021-09-06 13:51:39.932;859b4068-c51f-4ae3-b43e-ac81194be955;425570fc-9bba-4d22-810f-aeba42bb2f60;EAIaIQobChMI1dKflL_q8gIVkAwGAB2AzQIfEAAYASAAEgLAp_D_BwE;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPyNVJQflZTbTZC7gCozhyDnhnWVBlZC3OS35uSfO3nPWBUDnoasYwaAvhTEALw_wcB&idUser=e8bc7300-23ef-4ddf-b371-221632469dfa&uuid=207e3b8b-91f1-4691-a28e-d9a80397b269&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 13:51:40.453;93db1dc3-6b15-4a60-bd2b-b70263d88ab7;83e2e479-3278-4539-bcb1-f5b6033c04d1;EAIaIQobChMIgdL9k7_q8gIVbwUGAB3JAgbOEAAYASAAEgKkbfD_BwE;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOgHCTxr_L-NbQq5PjOFkAwm4z0AE0vBioXZB3Q0ms7YKFUdAPl2D0aAs1fEALw_wcB&idUser=db022709-0884-47bb-bc8c-cba96f3f550b&uuid=52657846-7b0b-4b6b-822a-3e5b6a6824e7&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 13:51:51.054;0dcb642f-0e84-464a-a73c-fce9e583f84b;1c991661-2cc7-403a-ace6-18d5e3b4f7f1;Cj0KCQjw-NaJBhDsARIsAAja6dPcGh4gQi14zNhcIMRH-Xc-nLt5a6HG1gIgxWpN1BCDSxifuwb0ikAaAqnOEALw_wcB;true;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNZS7BZtdvWW8JmXxBOtXsk7bRzpYGIwADuRUh99YH71eB73QxhybMaAvOwEALw_wcB&idUser=4eec78b3-fef6-4e8f-8a90-87771e9d0778&uuid=113fa42d-0a35-4719-8acf-ad5627d2b077&camp=1648648995&adg=62589383945&device=m&sl=55827747438&adv=481025151796&rec=true&
2021-09-06 13:51:52.661;87d61611-1851-4391-8f3e-c21fa9aff0bb;ac1302e9-5939-4b87-b592-3b1c532f203c;Cj0KCQjw-NaJBhDsARIsAAja6dOxH2MdX_8iKfq-1DIdodR8raVyJLIPbQ5zIj_d2fAjP_o6AImDnzIaAsTOEALw_wcB;false;https://www.metropolis.com/es/clin50?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNs7dOCAGxyn9ok-mLxViyQcqtrbhQy4xVy-6QeYF4A9cOoJFh-g38aAj-lEALw_wcB&idUser=2347dc37-9301-409a-ae50-dd70eaeb5fb6&uuid=45d6e4f4-78cb-432d-85eb-b0bd26bda818&camp=732187349&adg=46724584708&device=m&sl=&adv=383441982846&rec=false&
2021-09-06 13:51:53.304;0c826706-8277-40e5-a440-a7b939d23814;19bc9201-ec2e-49bd-8a1c-62a30b91327e;Cj0KCQjw-NaJBhDsARIsAAja6dNDPvi41TvJfJlEplS8NuHYsuLzCd3h6epHu3tQ2LqseTOFyO6SJe0aAnmpEALw_wcB;false;https://www.metropolis.com/es/tria?gclid=EAIaIQobChMIocnJv8Dq8gIVQtTtCh2NKAbEEAAYASABEgJx2PD_BwE&idUser=50dc4d24-5cc8-4a31-8af7-55e70b1730d2&uuid=ee447801-3d80-45b4-bedc-13679cbb6f11&camp=1648649016&adg=68652743168&device=c&sl=55827747438&adv=479953001023&rec=false&
2021-09-06 13:52:11.038;d5283ff8-259b-410d-8150-4b520030499b;8f281a56-d638-4871-861e-960ade01365a;Cj0KCQjw-NaJBhDsARIsAAja6dNKjACkX9l4BCQCkNaWY3ET6L1nRkxIwZ2ZdL_onr6fZBh2fJ7y0hsaAkuVEALw_wcB;false;https://www.metropolis.com/es/tria/descarga-catalogo?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOpnSti-QJJAgdarYQ4ZV5BPmBHF69uNT5ZibkifURt2jQ63gevfwwaAnUMEALw_wcB&idUser=4eec78b3-fef6-4e8f-8a90-87771e9d0778&uuid=113fa42d-0a35-4719-8acf-ad5627d2b077&camp=1648648995&adg=62589383945&device=m&sl=55827747402&adv=481025151796&rec=true&
2021-09-06 13:52:14.969;a9f797aa-441e-44c3-9bc6-eaeeac297b9a;93c6f2ef-5379-4276-ae2d-4dd6f64d92fa;EAIaIQobChMIgOqoor_q8gIVz-5RCh1wGADFEAAYASAAEgLRsPD_BwE;false;https://www.metropolis.com/es/ixs-hibrido?gclid=EAIaIQobChMI5bS_k7_q8gIVwsLVCh2XLAGOEAAYASAAEgKaEvD_BwE&idUser=cd4a4681-4c2d-4e62-bd63-f83356dbb4ba&uuid=111e85fd-f1f9-4f5e-a17a-49fd6d0f8f92&camp=1647220698&adg=68563611488&device=c&sl=&adv=383258708101&rec=false&
2021-09-06 13:52:18.267;2c45afcd-8f81-48c1-97ba-10113e8f64ca;e617e566-6e0d-4f0f-b287-c3aca5e0c8dc;EAIaIQobChMIioDzob_q8gIV5O3mCh1Qyg_aEAAYASAAEgJFsfD_BwE;true;https://www.metropolis.com/es/clin200?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMjNAobVD1EFr_yPUU9s9mDPYj2wKzXwBvmBO15gYUUPv_sjkxVV10aAgoTEALw_wcB&idUser=8986f20b-d7a9-4eab-b3ba-5de8b3268ced&uuid=f8e73f71-4db0-4fff-a7c2-b6daf73d71ce&camp=732187355&adg=46724587148&device=m&sl=&adv=499223878287&rec=false&
2021-09-06 13:52:47.886;57f182a4-1cc3-4bc8-a607-c76d203c75f4;9324087c-aef5-434e-9def-24fda1135e50;Cj0KCQjw-NaJBhDsARIsAAja6dNhKx5f-5OzCpRWCpSXqiLf91Symeo3w_AOrFXktdpgYAGZaa0HgyUaAor0EALw_wcB;false;https://www.metropolis.com/es/clin400?gclid=b0fc2071047c19202c7a41471a0c7bbf&idUser=d886ad88-30be-423f-9a0f-3e0ac1eeca4f&uuid=5d45bee1-b278-470c-9a1e-9020e1a79867&camp=283167502&adg=1250145102821511&device=c&sl=0&adv=78134196031869&rec=false&
2021-09-06 13:52:48.588;93db1dc3-6b15-4a60-bd2b-b70263d88ab7;83e2e479-3278-4539-bcb1-f5b6033c04d1;EAIaIQobChMIgdL9k7_q8gIVbwUGAB3JAgbOEAAYASAAEgKkbfD_BwE;true;https://www.metropolis.com/es/ixs-electrico?gclid=EAIaIQobChMIlYmov8Dq8gIVxPZRCh3zvAPsEAAYAiAAEgLc_fD_BwE&idUser=eb908727-12e6-4a57-90bf-7296779eea1d&uuid=93effb3c-d634-4d74-b346-8a10fcfd43ad&camp=1646697566&adg=65960618775&device=m&sl=&adv=383258708311&rec=false&
2021-09-06 13:52:52.044;d76805ea-b136-4172-9959-0f5655ad616f;5296b973-8dfe-4741-a941-58af50c59843;Cj0KCQjw-NaJBhDsARIsAAja6dNfcc3lQgTCc8BzNsF7LA7k9p5MXmvE40uU8-KyBez7yzcpugoAs-gaAuLKEALw_wcB;false;https://www.metropolis.com/es/home?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMGmSpZJQmuLSoibF7bzdmArMFEg-kvbonaLmqpUFncRLy-Ix7FbP4aAthtEALw_wcB&idUser=9d28d0df-1d20-42e9-b5d6-d2f9ba3c0466&uuid=4832715c-c853-499b-98b3-0c43f60b4f82&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&
2021-09-06 13:52:54.676;02a24557-052c-4299-8476-90e85e15b6f8;bf5d9087-0aff-4a21-bbaa-ff52bbccaa25;Cj0KCQjw-NaJBhDsARIsAAja6dOeeF2dNxdbrZPX7qIOnakSWHSWP_ZPhZ8b7UdmJPxIz6o0dOTZhXAaAprzEALw_wcB;true;https://www.metropolis.com/es/home?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNpmKu7bQR2-4IDunw-j69YjRxWWoegZywyjEfAZv4vMqE8BndTbh4aAo4LEALw_wcB&idUser=a83be27a-2313-4f65-9a09-85a3ef16ff92&uuid=5fc0ec10-c587-4c05-84ad-281053a4f8fd&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
2021-09-06 13:52:55.441;5fd27811-d847-4c78-9d1a-7da1201ea1d1;d594b213-9f46-45e8-8972-9384760572a9;Cj0KCQjw-NaJBhDsARIsAAja6dMgiT-aoo1EcL7O0Yobe5w47L1zSp271ojQEStMYAj9YJHshcOtELIaAlULEALw_wcB;true;https://www.metropolis.com/es/cea?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMuAIDXfym62lbajjlIac_1svtt7TYG3w1A3BodtLTq7Y1TWjaz1NYaAppxEALw_wcB&idUser=7d9dbcbe-ece0-4572-8a34-90f8fe2ad553&uuid=ba15d36c-be3e-4d11-b9ee-cda242fda5be&camp=1648646316&adg=58613330770&device=c&sl=&adv=494939238438&rec=false&
2021-09-06 13:53:10.272;00f55e27-3503-44cf-99a2-2533af543efc;614e65f9-f837-45ce-a790-ea46870de959;Cj0KCQjwssyJBhDXARIsAK98ITQTd0XJhWP3KXBG7mG4G_u_8sh-TPDnB8E5PeZkPVOZ99mw8eYfa1AaAtu3EALw_wcB;false;https://www.metropolis.com/es/tria?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dPCL1YUju374_hnsxTfjLnlNKtIavvrzjzDg_o7yzpHFACXhe6u9mEaAg47EALw_wcB&idUser=d32e51db-4050-4b86-9711-cf131078c247&uuid=ec771e81-e372-44ed-9230-747cb4ec9b0d&camp=1648648995&adg=62589383945&device=m&sl=&adv=481025151796&rec=false&
2021-09-06 13:53:11.122;f90fb28f-5dc0-49e1-92be-4fbfc4cd4192;2c253f9d-74dc-4bfe-ad9f-8c6600f873f6;EAIaIQobChMI6OTAvb_q8gIVEdTtCh2wIAPOEAAYASAAEgKz9PD_BwE;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dOJIaaQNe4N6SawmHoRZSVP5Y6589xDuDMff0OuFa9JBLy2_Wheet8aApNmEALw_wcB&idUser=492c890c-59d0-4297-9723-2d73ead0eee1&uuid=1d029049-aa90-409b-b3ea-2084b98737b6&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&
2021-09-06 13:53:14.330;289fd49c-f366-42ec-81a7-5b5da45ebfcd;f70e2358-fa07-4908-bf7c-0299e157f29c;EAIaIQobChMI8c6Ywb_q8gIVguFRCh1PQQQXEAAYASAAEgI4V_D_BwE;false;https://www.metropolis.com/es/clin400?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMA7ALeZfn_PgnmEzfRPHg-NB3FDw4sAWcbMqbggrH63C8EeH6guzQaAjhLEALw_wcB&idUser=f9224fa2-ba17-4468-8f58-7499624f4733&uuid=05154c8c-3b50-4a22-b382-840e65abe1c0&camp=732401028&adg=46724585188&device=c&sl=42527267061&adv=477211734926&rec=true&
2021-09-06 13:53:21.157;b27210cb-c671-45e0-8b47-718958b7f505;92c4396f-380c-49f8-809a-818275d6ec20;Cj0KCQjw-NaJBhDsARIsAAja6dM4kI75cvE9dOqCnkEDvK5xudKJ7XuU0owVquCBtRt-CrvkjQb4ixgaAuhREALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dNpmKu7bQR2-4IDunw-j69YjRxWWoegZywyjEfAZv4vMqE8BndTbh4aAo4LEALw_wcB&idUser=a83be27a-2313-4f65-9a09-85a3ef16ff92&uuid=5fc0ec10-c587-4c05-84ad-281053a4f8fd&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
2021-09-06 13:53:29.234;7ee4a493-e482-49c8-82b6-dce26922c0cf;b9967f6b-1e96-41a8-af1a-41c38ce8fb27;EAIaIQobChMI5p-zyb_q8gIVmNxRCh3z2w2TEAAYASAAEgJgtvD_BwE;true;https://www.metropolis.com/es/ixs-hibrido?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMidB0azrBTrVJpkYOGtygM-CUbjhpPO1SvovXRL9VQFKlROj0H3n0aAkJdEALw_wcB&idUser=f7ff1e6c-eb7e-4168-b047-1c92b9f152b2&uuid=fe896500-01b4-45e9-9ab1-1cea?bba377a&camp=1647220776&adg=67025934670&device=m&sl=&adv=383258708536&rec=true&
2021-09-06 13:53:30.157;26adafa6-c150-4f09-9393-a0706df5a0b1;365bc6cd-7ba8-4588-8cb0-a520f32142a7;Cj0KCQjw-NaJBhDsARIsAAja6dNUm8UNkkrnU-kroXuYiuThS-X7N_gRRKaJNDjqh-DJd99lS8vaZvwaAlKmEALw_wcB;false;https://www.metropolis.com/es/?gclid=Cj0KCQjw-NaJBhDsARIsAAja6dMsB34Vb8YqpsXFJGYHan8XUC9JBsUUTiHb5eLcAI1fm?o2rcZXolcaAhkKEALw_wcB&idUser=73b11d5f-c56b-4891-9eaa-8638b3c289d9&uuid=ad6a86b7-2f40-47a7-bf05-c100d4cbd9b5&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&
